Period;Elområde;aFRR Upp Pris (EUR/MW);aFRR Upp Volym (MW);aFRR Ned Pris (EUR/MW);aFRR Ned Volym (MW);Publiceringstidpunkt;
2026-06-24 20:00;SN2;0;0;6,480;5;2026-06-23 08:30
2026-06-24 20:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 20:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 21:00;SN2;0;0;10,480;5;2026-06-23 08:30
2026-06-24 22:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 22:00;SN4;0;0;0;0;2026-06-23 08:30
2026-06-24 22:00;SN2;0;0;9,480;5;2026-06-23 08:30
2026-06-24 22:00;SN1;0;0;0;0;2026-06-23 08:30
2026-06-24 23:00;SN2;0;0;10,480;5;2026-06-23 08:30
2026-06-24 23:00;SN1;0;0;10,480;10;2026-06-23 08:30
2026-06-24 23:00;SN3;0;0;0;0;2026-06-23 08:30
2026-06-24 23:00;SN4;0;0;0;0;2026-06-23 08:30
Summa;385,800;90;241,040;145;
